,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
24451,11,6162,105414,60,0.8909999999999999,0.643,159102,0.213,0.0013800000000000002,0.211,-15.584,0.0324,137.709,1,0.12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24452,11,4552,54784,56,0.964,0.373,214787,0.114,0.0004980000000000001,0.111,-17.951,0.0476,127.545,1,0.173,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24570,11,3355,60302,60,0.95,0.523,113794,0.168,0.000382,0.28,-11.299,0.0489,111.111,1,0.334,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24677,11,7248,98576,58,0.8290000000000001,0.27,224721,0.251,8.41e-05,0.0613,-12.558,0.0393,177.19,1,0.168,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24757,11,476,25836,57,0.677,0.654,225147,0.24,0.006490000000000001,0.0784,-15.692,0.0288,83.01299999999998,1,0.246,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24976,11,1067,68809,55,0.194,0.5760000000000001,226240,0.421,0.000291,0.126,-13.545,0.0449,82.84100000000002,1,0.266,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24997,11,2064,39611,57,0.464,0.532,210106,0.597,0.000123,0.0643,-6.109,0.0261,80.031,1,0.345,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25021,11,4918,94629,53,0.8140000000000001,0.6779999999999999,65347,0.353,0.0,0.0904,-15.636,0.0716,84.545,1,0.777,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25473,11,1300,62679,61,0.862,0.376,168093,0.246,0.0,0.155,-9.803,0.0286,80.167,1,0.282,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25481,11,2641,92736,49,0.91,0.361,163907,0.158,0.00095,0.109,-10.179,0.0307,97.513,1,0.0361,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25693,11,3807,59761,49,0.528,0.7879999999999999,229009,0.461,2.69e-05,0.0886,-11.704,0.0556,76.669,1,0.906,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25854,11,9954,67941,45,0.897,0.503,191827,0.132,0.0,0.15,-10.852,0.0428,111.484,1,0.511,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26210,11,10121,6776,48,0.364,0.621,195012,0.0795,0.0,0.197,-17.238,0.0324,79.986,1,0.403,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26410,11,5001,86927,49,0.472,0.541,238441,0.552,8.52e-05,0.068,-6.657,0.0352,77.47,1,0.473,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26477,11,10100,90508,51,0.103,0.536,211547,0.7759999999999999,0.871,0.0835,-6.3279999999999985,0.0417,149.891,1,0.403,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26526,11,10832,55523,51,0.503,0.594,229133,0.56,0.0,0.138,-6.38,0.0365,82.76799999999999,1,0.52,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26856,2,6765,84453,9,0.825,0.255,96400,0.307,0.897,0.111,-13.361,0.0349,57.559,1,0.0372,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26857,2,1636,12673,12,0.742,0.669,78907,0.4920000000000001,0.8490000000000001,0.0931,-10.032,0.0586,89.583,1,0.117,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27021,2,7336,38370,12,0.952,0.122,111400,0.122,0.948,0.159,-12.34,0.0387,91.459,1,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27207,3,11153,45295,59,5.1e-05,0.219,176307,0.952,0.0989,0.157,-3.621,0.17600000000000002,112.886,1,0.172,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27421,3,1135,17018,54,0.989,0.313,192867,0.0437,0.14800000000000002,0.209,-22.627,0.0315,100.827,1,0.0625,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27725,3,1227,33890,43,0.968,0.394,198560,0.0406,0.0453,0.0976,-23.179,0.044,116.117,1,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27761,3,9845,84574,45,0.53,0.338,132613,0.5760000000000001,0.0,0.38,-6.1610000000000005,0.0372,116.237,1,0.662,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27986,3,3005,3267,46,0.6779999999999999,0.6729999999999999,228200,0.24,0.0,0.0959,-15.916,0.0596,111.126,1,0.5710000000000001,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28193,3,6048,18129,35,0.8690000000000001,0.596,168360,0.399,0.00011,0.0883,-8.325,0.0316,111.145,1,0.851,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28317,3,9851,62212,33,0.718,0.345,138213,0.304,0.0,0.0869,-9.744,0.0296,109.892,1,0.5529999999999999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28355,3,9089,104552,41,0.956,0.487,116840,0.6509999999999999,4.08e-06,0.833,-10.824000000000002,0.741,101.651,1,0.652,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28553,3,4453,45765,30,0.623,0.618,32599,0.105,0.0,0.449,-28.444000000000006,0.943,77.78399999999998,1,0.8640000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28685,3,5256,46819,42,0.424,0.752,229827,0.544,8.69e-06,0.464,-10.017,0.0444,117.993,1,0.455,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28900,3,7298,43152,41,0.986,0.28800000000000003,204440,0.0534,0.00394,0.0945,-21.689,0.0443,136.90200000000002,1,0.125,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28910,3,11069,55295,33,0.000895,0.196,208133,0.936,0.000109,0.0827,-6.401,0.113,102.731,1,0.152,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
29117,3,9217,21225,37,0.16699999999999998,0.696,180133,0.642,0.0571,0.078,-11.297,0.0451,142.165,1,0.7290000000000001,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29137,3,9058,69134,34,0.924,0.647,227960,0.191,0.0223,0.109,-18.669,0.0271,104.984,1,0.439,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29200,3,5256,59946,35,0.893,0.381,214274,0.2,0.112,0.112,-11.73,0.039,118.536,1,0.129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29236,3,6538,96054,37,0.7609999999999999,0.517,152160,0.448,3.35e-05,0.0948,-9.51,0.026,83.991,1,0.711,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29295,3,7298,84651,40,0.89,0.482,158200,0.328,0.0,0.0827,-12.076,0.0401,116.687,1,0.436,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29376,3,9780,36780,35,0.000633,0.563,154507,0.939,0.00673,0.287,-7.322,0.061,112.48,1,0.5870000000000001,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29499,3,1498,82970,26,0.8170000000000001,0.417,141107,0.5489999999999999,0.000325,0.0576,-14.67,0.0495,99.565,1,0.8190000000000001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29538,3,7540,107991,31,0.669,0.5660000000000001,163440,0.424,0.00456,0.175,-8.689,0.0392,105.768,1,0.431,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29647,3,11160,30923,33,0.994,0.691,196560,0.136,0.0492,0.154,-16.086,0.0616,113.544,1,0.742,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29661,3,7023,5750,29,0.945,0.775,201760,0.376,0.00298,0.0649,-7.704,0.0386,95.921,1,0.5579999999999999,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29742,3,3005,56928,40,0.911,0.518,145733,0.0478,0.000741,0.113,-24.344,0.0404,98.342,1,0.281,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29858,3,9570,11901,27,0.835,0.514,62958,0.477,0.0,0.6940000000000001,-18.286,0.884,89.257,1,0.43,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29867,3,9089,6011,29,0.993,0.398,222889,0.494,0.792,0.211,-8.487,0.0469,140.235,1,0.5820000000000001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29910,3,10558,21196,29,0.964,0.747,219141,0.162,0.000291,0.132,-16.498,0.031,93.09,1,0.716,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30082,3,1260,93697,34,0.361,0.489,208981,0.8140000000000001,0.326,0.127,-7.245,0.0721,74.03699999999998,1,0.28,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30150,3,7298,28869,32,0.912,0.441,208920,0.0244,0.0,0.0775,-15.880999999999998,0.063,92.697,1,0.218,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30493,3,4453,79427,26,0.952,0.539,102733,0.195,4.77e-05,0.134,-14.595,0.0568,96.271,1,0.239,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30519,3,9440,8052,30,0.0429,0.417,182440,0.75,0.000502,0.331,-9.085,0.116,114.445,1,0.581,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30655,3,9949,56400,34,0.008579999999999999,0.297,68827,0.507,0.648,0.393,-10.011,0.0447,177.91099999999997,1,0.468,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30673,3,9104,37726,32,0.778,0.5820000000000001,208067,0.5479999999999999,0.00106,0.18600000000000005,-5.017,0.0338,97.887,1,0.705,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30707,3,4206,62350,28,0.682,0.527,207333,0.417,0.000642,0.868,-14.285,0.0416,81.931,1,0.733,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30797,3,9561,108360,23,0.6,0.5710000000000001,207827,0.417,2.02e-06,0.113,-11.716,0.0253,87.66799999999998,1,0.555,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30800,3,3657,69969,39,0.746,0.511,236813,0.276,0.00624,0.0994,-9.215,0.0393,122.265,1,0.269,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31122,3,11476,45253,29,0.0815,0.459,238080,0.49,0.000355,0.111,-8.514,0.0344,104.026,1,0.38,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31637,3,6032,78096,31,0.747,0.584,164680,0.358,2.3e-06,0.0818,-7.051,0.0514,105.884,1,0.551,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31651,3,7478,24521,22,0.856,0.773,200520,0.35,0.0238,0.14800000000000002,-8.66,0.0298,105.025,1,0.81,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31654,3,10159,76949,28,0.882,0.416,157493,0.289,2.62e-05,0.183,-11.08,0.0274,96.054,1,0.313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31777,18,60,27,66,0.36,0.442,176213,0.463,1.7100000000000002e-05,0.256,-10.93,0.247,87.213,1,0.229,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31824,18,8599,47323,61,0.464,0.633,75800,0.511,0.0,0.0727,-8.1,0.081,79.001,1,0.389,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
31844,18,9624,11847,59,0.787,0.449,203636,0.307,0.0,0.142,-9.575,0.0682,116.901,1,0.34600000000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31875,15,1893,13761,0,0.7490000000000001,0.5820000000000001,94485,0.59,3.81e-05,0.443,-10.194,0.0329,115.702,1,0.909,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31938,15,6469,59178,0,0.8909999999999999,0.491,188923,0.4270000000000001,8.02e-06,0.7759999999999999,-12.243,0.43,116.379,1,0.363,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31968,15,1893,79777,0,0.515,0.847,206629,0.485,0.0,0.119,-7.5870000000000015,0.0391,115.015,1,0.648,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32012,15,3420,3119,0,0.69,0.516,134053,0.428,2.12e-05,0.634,-21.956,0.916,77.01100000000002,1,0.2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32019,15,1893,6498,0,0.637,0.506,102293,0.371,0.0,0.177,-9.094,0.0371,173.363,1,0.519,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32028,15,4653,17436,0,0.525,0.378,217427,0.18600000000000005,0.0,0.159,-17.680999999999994,0.0366,106.685,1,0.0892,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32067,15,2722,39484,0,0.892,0.7829999999999999,128933,0.362,0.0,0.106,-8.945,0.0752,110.222,1,0.662,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32075,15,1893,43043,0,0.428,0.5710000000000001,26028,0.451,0.0,0.616,-5.294,0.0386,134.72299999999998,1,0.966,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32122,15,8128,82348,1,0.965,0.101,130800,0.0488,0.747,0.214,-26.0,0.0436,77.75,1,0.0327,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32166,15,5867,6059,0,0.961,0.32,130800,0.26,0.6940000000000001,0.165,-17.819000000000006,0.0392,99.98,1,0.245,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32196,15,4400,28969,0,0.8009999999999999,0.698,23467,0.376,4.92e-05,0.626,-14.7,0.816,75.219,1,0.955,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32224,15,6176,55422,0,0.85,0.59,141240,0.304,0.0,0.0882,-7.936,0.0626,120.603,1,0.732,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32760,15,1893,104086,0,0.542,0.654,236907,0.662,1.39e-05,0.133,-9.978,0.0827,121.016,1,0.926,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32805,15,7460,76088,0,0.878,0.373,54160,0.0379,0.727,0.119,-20.504,0.0366,119.942,1,0.217,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33060,15,1477,40744,2,0.7559999999999999,0.341,154480,0.112,0.0,0.17800000000000002,-12.77,0.0374,113.105,1,0.21600000000000005,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33173,15,2376,56230,11,0.884,0.354,225413,0.117,0.00274,0.134,-16.021,0.0319,138.666,1,0.362,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33224,15,2771,65437,1,0.653,0.762,193413,0.5920000000000001,0.000672,0.0675,-11.102,0.0357,127.246,1,0.887,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33259,15,1477,35461,1,0.674,0.466,152160,0.376,0.0,0.0438,-12.052,0.0613,108.967,1,0.469,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
33353,15,762,21672,0,0.574,0.58,17213,0.454,0.0,0.892,-21.925,0.964,175.19,1,0.607,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33423,15,8311,75154,2,0.8759999999999999,0.615,102040,0.168,1.25e-06,0.0982,-15.317,0.0306,93.243,1,0.447,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33428,15,8128,105179,1,0.8640000000000001,0.224,132440,0.222,0.00473,0.287,-18.406,0.0427,133.785,1,0.0387,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34216,16,6244,83364,55,0.97,0.224,210720,0.121,0.622,0.264,-19.321,0.0447,89.56700000000002,1,0.0481,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
34224,16,3659,44573,43,0.996,0.5379999999999999,141787,0.006520000000000001,0.912,0.104,-37.533,0.049,66.086,1,0.258,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
34231,16,3726,31964,4,0.943,0.483,74467,0.152,0.000118,0.498,-26.51,0.174,96.605,1,0.39,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34273,16,4666,5302,43,0.987,0.348,90533,0.108,0.908,0.0953,-26.546,0.0327,77.92399999999998,1,0.366,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34278,16,3726,42172,38,0.967,0.395,167027,0.246,7.77e-06,0.505,-16.601,0.0644,110.022,1,0.208,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34279,16,3686,64705,42,0.993,0.233,172431,0.0242,0.846,0.133,-28.831,0.0528,69.908,1,0.0805,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
34285,16,10546,63514,40,0.933,0.0937,153493,0.128,0.775,0.117,-21.964,0.0394,163.545,1,0.0392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34356,16,4487,58976,0,0.97,0.316,157213,0.108,3.32e-06,0.453,-28.891,0.0901,84.836,1,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34358,16,4487,80748,1,0.965,0.471,44613,0.071,0.0,0.642,-29.849,0.125,67.952,1,0.569,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34360,16,4487,35317,0,0.987,0.218,208440,0.166,0.171,0.7090000000000001,-26.131,0.055,123.257,1,0.0613,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34381,16,4487,97903,3,0.972,0.335,190760,0.028,0.0,0.4,-31.667,0.0723,118.586,1,0.153,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
34451,16,6174,78121,35,0.987,0.147,192173,0.136,0.142,0.0819,-15.981,0.042,87.545,1,0.0511,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34460,16,3686,44084,25,0.951,0.0753,200880,0.0066,0.894,0.11,-39.142,0.0432,76.563,1,0.0551,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34477,16,5342,12133,30,0.904,0.304,238787,0.241,4.66e-06,0.14300000000000002,-12.04,0.0365,113.373,1,0.0849,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34524,16,587,50804,33,0.984,0.18600000000000005,226880,0.0717,2.07e-05,0.294,-23.507,0.0447,90.578,1,0.0393,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34527,16,3726,47880,31,0.978,0.344,216707,0.0715,2.7600000000000007e-05,0.0894,-24.548,0.0652,84.838,1,0.0486,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34541,16,3451,35989,32,0.954,0.193,157266,0.198,0.0332,0.972,-18.589,0.0787,77.117,1,0.325,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34554,16,10782,81756,27,0.917,0.14300000000000002,107569,0.247,0.0844,0.192,-15.380999999999998,0.0422,174.52200000000005,1,0.198,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34572,16,3707,95653,25,0.989,0.301,201533,0.0581,0.905,0.0972,-21.061,0.0399,98.632,1,0.18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
34575,16,3726,6640,23,0.966,0.39,172594,0.243,1.19e-06,0.103,-16.105999999999998,0.0629,109.217,1,0.211,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34584,16,6174,34206,32,0.972,0.343,230000,0.35100000000000003,0.000113,0.7020000000000001,-11.802,0.0702,92.598,1,0.453,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34591,16,3686,39185,29,0.989,0.281,182960,0.0901,0.0567,0.0928,-16.101,0.0484,131.673,1,0.0472,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
34601,16,6174,19345,31,0.984,0.4370000000000001,192667,0.272,0.0008560000000000001,0.121,-11.765,0.0478,97.094,1,0.318,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34619,16,8285,23995,26,0.969,0.168,79800,0.0299,0.921,0.14300000000000002,-32.417,0.0453,111.903,1,0.0372,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34631,16,6174,31971,25,0.925,0.241,172093,0.555,0.0432,0.906,-10.947,0.0815,75.571,1,0.342,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34648,16,10913,30379,19,0.982,0.304,96320,0.157,0.00093,0.259,-19.594,0.039,94.009,1,0.316,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34651,16,3686,96719,30,0.986,0.13,188613,0.115,0.061,0.0988,-16.503,0.0436,84.414,1,0.0398,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34670,16,3726,27394,34,0.951,0.34,185973,0.18600000000000005,3.05e-05,0.7040000000000001,-23.012,0.108,102.978,1,0.386,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34693,16,8501,30719,23,0.977,0.259,171733,0.127,2.45e-05,0.97,-20.324,0.0467,82.042,1,0.105,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34720,16,5342,37432,27,0.983,0.34700000000000003,227827,0.172,0.0,0.141,-13.336,0.0381,108.789,1,0.439,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34735,16,5342,80408,29,0.953,0.165,187301,0.313,0.0,0.16,-10.91,0.036000000000000004,172.32,1,0.121,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34737,16,3417,103153,28,0.984,0.381,191493,0.17600000000000002,0.00117,0.417,-15.05,0.0398,90.331,1,0.564,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34745,16,6244,16970,23,0.89,0.219,56360,0.249,0.938,0.253,-12.934,0.0422,90.771,1,0.311,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
34751,16,8285,75267,26,0.983,0.162,65187,0.00235,0.986,0.0885,-38.07,0.041,130.533,1,0.0452,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34779,16,3495,68941,23,0.979,0.341,171187,0.152,2.48e-06,0.151,-17.242,0.0467,86.598,1,0.271,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34788,16,2501,54915,28,0.991,0.281,182267,0.13,0.106,0.115,-18.656,0.0496,91.953,1,0.036000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34813,16,3726,24859,24,0.959,0.396,169333,0.237,1.16e-06,0.36,-16.518,0.0619,110.858,1,0.255,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34822,16,8285,34203,22,0.843,0.182,152333,0.311,0.012,0.0847,-12.757,0.0401,165.524,1,0.113,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34830,16,7903,21008,20,0.985,0.214,160000,0.398,0.0753,0.677,-12.574000000000002,0.0497,96.189,1,0.135,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34834,16,10782,76437,17,0.938,0.152,112000,0.231,0.0112,0.112,-14.416,0.0388,172.571,1,0.146,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34886,16,7857,46532,22,0.963,0.235,213533,0.247,0.0017399999999999998,0.09,-15.297,0.0425,76.023,1,0.08199999999999999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34890,16,3659,89628,22,0.948,0.274,91507,0.075,0.000589,0.6,-22.311,0.0469,97.627,1,0.168,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34919,16,370,64527,29,0.925,0.423,168680,0.282,0.0,0.128,-9.384,0.0283,93.045,1,0.6990000000000001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34934,16,3726,109459,21,0.98,0.227,148093,0.201,0.835,0.0968,-18.557,0.0394,108.471,1,0.462,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34948,16,1483,25889,23,0.962,0.255,155360,0.21600000000000005,0.459,0.27,-19.172,0.0378,113.352,1,0.249,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34949,16,3726,63260,26,0.973,0.414,191773,0.25,0.785,0.0999,-15.035,0.0444,118.238,1,0.345,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34974,16,5882,67050,11,0.88,0.502,84440,0.155,0.0,0.284,-15.113,0.0865,95.491,1,0.6459999999999999,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34984,16,3726,6403,19,0.918,0.503,199387,0.266,0.0,0.17800000000000002,-8.244,0.0369,96.11,1,0.387,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34989,16,3451,102389,21,0.979,0.202,218103,0.322,0.00948,0.4,-11.331,0.0364,90.297,1,0.256,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
35006,16,3726,57457,14,0.944,0.241,236114,0.227,6.3e-06,0.0777,-17.757,0.0527,76.615,1,0.228,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35015,16,7828,28002,10,0.902,0.468,105840,0.0228,0.846,0.287,-31.255,0.0386,118.755,1,0.354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35027,16,3413,5570,18,0.985,0.435,171253,0.124,0.0,0.204,-18.152,0.0614,142.67600000000004,1,0.204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35029,16,4617,692,27,0.983,0.342,217333,0.145,0.00421,0.7190000000000001,-17.581,0.0397,83.764,1,0.0751,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35057,16,3686,77256,21,0.972,0.303,228600,0.0599,2.13e-06,0.175,-21.917,0.0554,172.27,1,0.0887,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35084,16,5882,46354,12,0.953,0.195,179400,0.32,0.0,0.116,-10.558,0.0378,82.03200000000002,1,0.0883,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35123,16,3726,58855,15,0.928,0.397,177827,0.215,2.28e-06,0.0881,-18.807,0.084,97.812,1,0.382,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35167,16,3413,7232,11,0.991,0.29,206120,0.0558,2e-06,0.0774,-18.257,0.0495,83.693,1,0.145,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35182,16,3726,35553,20,0.961,0.35100000000000003,176933,0.14800000000000002,1.02e-06,0.617,-18.832,0.0522,99.338,1,0.369,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35306,18,7346,57992,52,0.8190000000000001,0.33,168363,0.481,0.246,0.122,-11.734000000000002,0.105,79.593,1,0.483,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35310,18,3913,15508,52,0.192,0.392,199549,0.274,0.0,0.146,-12.848,0.0996,78.824,1,0.165,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
35880,18,1078,59623,55,0.0424,0.5710000000000001,228693,0.466,0.00262,0.125,-9.153,0.173,111.58,1,0.512,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
36013,18,10848,66362,34,0.34,0.49,185156,0.514,0.0,0.0993,-7.581,0.379,90.615,1,0.29100000000000004,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36198,18,5227,45556,46,0.224,0.483,208973,0.465,0.0,0.0568,-7.752999999999999,0.0583,75.809,1,0.4320000000000001,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
36287,18,8878,88776,51,0.227,0.482,153940,0.467,0.000284,0.114,-9.847,0.0453,100.853,1,0.564,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
36366,18,590,43224,47,0.628,0.452,135510,0.215,7.1e-06,0.0824,-15.896,0.0491,73.57,1,0.103,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
36551,18,5227,80717,44,0.0478,0.277,209107,0.8059999999999999,0.0,0.0525,-4.715,0.0577,74.098,1,0.617,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
