,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
41808,12,7896,39324,56,0.0434,0.8,139279,0.672,0.0,0.141,-7.925,0.32,76.023,5,0.871,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41823,12,9048,70226,60,0.193,0.607,159034,0.685,0.0,0.12,-9.441,0.0347,145.0,5,0.635,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41943,12,3302,13160,58,0.00715,0.545,186987,0.763,0.0,0.6679999999999999,-5.528,0.407,126.59,5,0.752,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41954,12,11288,86902,57,0.261,0.451,227176,0.8759999999999999,0.0,0.098,-5.205,0.414,87.306,5,0.227,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
41956,12,11279,29088,56,0.0985,0.483,227225,0.574,0.0,0.058,-5.16,0.469,66.798,5,0.454,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
42142,12,2009,77390,60,0.162,0.373,150267,0.862,0.0,0.48,-1.98,0.0612,113.252,5,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42187,12,60,16841,60,0.226,0.911,185866,0.603,1.42e-05,0.0924,-4.787,0.234,111.835,5,0.249,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
42241,12,2457,32341,55,0.00417,0.935,224547,0.747,0.0,0.207,-4.231,0.391,117.613,5,0.736,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42298,12,1196,59393,58,0.03,0.667,206472,0.879,0.0,0.157,-4.197,0.359,119.746,5,0.71,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42406,12,10602,294,57,0.331,0.369,228187,0.444,0.0,0.152,-10.074,0.232,89.572,5,0.385,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
42467,12,7136,74308,57,0.0671,0.494,202515,0.802,0.0,0.17600000000000002,-5.08,0.412,96.703,5,0.453,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
42551,3,4774,20254,32,0.85,0.371,71107,0.195,5.78e-06,0.636,-17.042,0.04,153.618,5,0.6679999999999999,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
42777,3,7298,35905,34,0.985,0.188,168107,0.263,0.0373,0.21600000000000005,-13.114,0.0334,84.152,5,0.32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
43111,4,7448,60556,23,0.743,0.6509999999999999,66933,0.297,0.0,0.0871,-11.404000000000002,0.451,120.613,5,0.453,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
43112,4,9298,89795,24,0.925,0.759,32917,0.327,0.0,0.635,-14.089,0.95,99.339,5,0.875,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43117,4,7044,27065,22,0.823,0.778,175253,0.398,0.0724,0.111,-11.251,0.0667,154.21200000000005,5,0.5720000000000001,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
43340,4,7448,1981,16,0.841,0.502,64733,0.131,0.0,0.104,-8.802999999999997,0.0294,99.585,5,0.278,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43418,4,5506,82588,19,0.978,0.585,160773,0.212,0.926,0.119,-14.538,0.0369,162.46,5,0.638,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
43426,4,10363,68807,17,0.56,0.6809999999999999,51483,0.544,0.0,0.354,-11.041,0.154,96.775,5,0.5770000000000001,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43450,4,10544,58225,20,0.875,0.443,45789,0.16399999999999998,0.0136,0.159,-7.302,0.0462,136.636,5,0.669,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43500,4,10544,76615,17,0.861,0.639,46067,0.16899999999999998,7.7e-05,0.108,-12.124,0.184,81.722,5,0.0362,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43514,4,10544,35470,16,0.908,0.6709999999999999,75804,0.439,0.8290000000000001,0.168,-11.657,0.0887,86.035,5,0.7020000000000001,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
43530,4,10544,50352,16,0.8809999999999999,0.65,41473,0.409,0.723,0.15,-11.045,0.0521,110.045,5,0.966,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43576,4,10363,15421,16,0.457,0.5820000000000001,51817,0.552,0.0,0.149,-10.904000000000002,0.142,97.626,5,0.398,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43590,4,10544,13097,15,0.659,0.9,41444,0.221,0.634,0.121,-8.549,0.0971,94.995,5,0.465,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
43593,4,7448,73188,11,0.508,0.731,31067,0.0249,0.0,0.121,-12.809,0.373,73.604,5,0.35200000000000004,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
43596,4,10544,172,15,0.949,0.6629999999999999,61870,0.595,0.8740000000000001,0.104,-7.055,0.0548,87.93700000000003,5,0.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
43598,4,10544,22906,15,0.8009999999999999,0.528,32318,0.423,0.947,0.0784,-11.347,0.189,131.64700000000002,5,0.387,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
43926,4,7951,47263,11,0.705,0.5760000000000001,145007,0.362,0.0258,0.102,-17.246,0.0546,109.366,5,0.64,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
44017,4,6912,56750,7,0.0408,0.629,117603,0.403,0.00118,0.159,-14.173,0.0308,150.007,5,0.882,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
44225,4,9651,10783,11,0.952,0.125,220800,0.118,0.112,0.1,-18.957,0.0429,86.399,5,0.034,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44355,4,407,79952,4,0.936,0.625,155173,0.318,2.2e-05,0.119,-7.536,0.279,94.365,5,0.428,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
44379,4,5142,72678,5,0.936,0.6890000000000001,70920,0.16699999999999998,0.00213,0.101,-14.498,0.116,70.632,5,0.434,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
44526,4,9651,57617,10,0.991,0.262,198947,0.229,0.49,0.111,-17.8,0.0433,133.207,5,0.0993,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44647,4,9076,20927,0,0.993,0.141,72147,0.119,2.89e-06,0.311,-21.535,0.0454,168.387,5,0.0727,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44648,4,9076,62796,0,0.994,0.247,154560,0.0853,0.00153,0.107,-22.731,0.0484,67.435,5,0.0386,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
44693,4,3093,14756,0,0.919,0.647,115387,0.16899999999999998,0.0,0.12,-13.934,0.0739,134.96200000000002,5,0.423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
44765,4,7382,20987,0,0.975,0.6779999999999999,145636,0.0441,0.000102,0.0837,-17.048,0.21,69.443,5,0.989,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
44883,4,5506,100988,0,0.701,0.721,120560,0.309,0.593,0.235,-15.174,0.507,113.211,5,0.905,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
44942,4,5506,46703,0,0.954,0.624,54333,0.305,0.0,0.0673,-10.171,0.236,171.449,5,0.7440000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44948,4,5506,51842,0,0.915,0.722,21133,0.16399999999999998,0.0,0.152,-13.939,0.512,127.129,5,0.429,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
45029,4,5506,27354,0,0.966,0.6990000000000001,56547,0.044,0.0127,0.151,-17.817999999999994,0.0386,102.564,5,0.551,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
45095,4,4700,103127,1,0.6990000000000001,0.753,44933,0.3,0.0,0.4270000000000001,-15.94,0.94,69.54899999999999,5,0.5670000000000001,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
45250,4,5506,83923,0,0.968,0.375,67400,0.281,0.6459999999999999,0.085,-12.842,0.0325,113.023,5,0.632,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45277,4,6014,28846,0,0.524,0.287,102426,0.503,2.32e-06,0.392,-6.772,0.0303,150.517,5,0.589,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45403,4,5506,32087,0,0.979,0.893,27453,0.539,0.0599,0.0932,-9.943,0.189,114.385,5,0.655,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45429,4,5506,78907,0,0.0269,0.8540000000000001,153453,0.113,0.457,0.0665,-17.895,0.0897,146.364,5,0.331,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
45624,4,5506,107669,0,0.986,0.354,181573,0.203,0.000893,0.102,-16.436,0.0355,80.607,5,0.512,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45692,4,5506,87497,0,0.861,0.7829999999999999,23733,0.271,0.0,0.165,-15.482,0.521,131.596,5,0.149,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
45715,4,1873,24433,0,0.995,0.6679999999999999,128827,0.0138,0.0,0.15,-11.602,0.0586,80.806,5,0.459,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
45815,4,1873,66245,2,0.995,0.469,136013,0.0955,0.0,0.134,-9.883,0.0526,62.94,5,0.331,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45818,4,1873,19471,0,0.916,0.8220000000000001,165193,0.396,0.916,0.0899,-14.364,0.11,109.979,5,0.856,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
45863,4,1873,98775,0,0.995,0.589,133013,0.0247,0.0,0.29600000000000004,-11.419,0.0854,129.696,5,0.316,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
45865,4,8073,9216,0,0.693,0.813,114907,0.279,1.69e-06,0.0797,-8.71,0.14800000000000002,135.494,5,0.396,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
45871,4,1873,29568,0,0.995,0.529,133533,0.0157,0.0,0.215,-10.744000000000002,0.0396,126.255,5,0.313,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
45970,4,7605,100572,0,0.96,0.195,101213,0.16899999999999998,0.000708,0.12,-18.951,0.0395,167.628,5,0.0786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
46117,4,6398,12160,1,0.993,0.348,166133,0.07400000000000001,0.0709,0.263,-20.476,0.0388,131.53,5,0.264,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
46289,4,589,28521,0,0.649,0.72,22027,0.475,0.000449,0.123,-8.017999999999999,0.446,121.248,5,0.456,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46301,4,1873,109027,0,0.17800000000000002,0.551,110720,0.963,0.004379999999999999,0.259,0.948,0.0318,108.578,5,0.971,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
46306,4,5142,8951,2,0.691,0.7040000000000001,172387,0.308,0.0,0.0505,-11.379,0.438,102.425,5,0.7979999999999999,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46465,4,5142,73254,3,0.813,0.69,46773,0.475,0.0,0.106,-15.132,0.244,98.599,5,0.5770000000000001,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46514,4,5142,92438,0,0.871,0.807,81600,0.17800000000000002,0.000123,0.0898,-13.345,0.0911,94.994,5,0.731,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
46743,4,5142,47052,1,0.935,0.388,111347,0.161,3.9e-06,0.0968,-14.328,0.0338,112.685,5,0.355,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46778,4,7045,31223,0,0.219,0.7879999999999999,142160,0.677,1.0800000000000003e-05,0.35,-7.158,0.279,110.016,5,0.701,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
46832,4,9338,41088,0,0.8859999999999999,0.812,19987,0.289,4.65e-06,0.264,-12.923,0.7829999999999999,105.703,5,0.417,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
46874,4,9338,91086,0,0.5489999999999999,0.591,200173,0.58,0.0,0.0612,-6.029,0.192,127.332,5,0.4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46890,4,9961,33446,0,0.473,0.589,28467,0.000499,0.0,0.152,-10.684,0.259,174.64,5,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46901,4,9961,28997,0,0.831,0.342,87373,0.28600000000000003,0.0,0.242,-9.481,0.0329,86.33200000000002,5,0.5770000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
46920,4,9961,94860,0,0.461,0.8640000000000001,132173,0.486,0.0,0.12,-9.529,0.0399,138.037,5,0.888,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46984,4,9961,103604,0,0.688,0.644,97587,0.155,0.0,0.111,-12.776,0.949,160.939,5,0.244,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
46993,4,1873,65971,0,0.743,0.639,68000,0.185,0.732,0.129,-10.387,0.155,81.21,5,0.609,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
47140,4,589,75795,0,0.8109999999999999,0.759,35013,0.0379,0.0,0.149,-16.42,0.913,115.176,5,0.522,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
47216,4,10889,1098,0,0.991,0.306,98973,0.0704,0.000227,0.0918,-23.094,0.0437,106.184,5,0.132,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
47227,4,10889,41092,0,0.992,0.173,114267,0.00745,0.0114,0.0902,-36.721,0.0665,80.02,5,0.173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47234,4,9961,33720,0,0.496,0.759,36934,0.607,1.02e-05,0.562,-6.752999999999999,0.0577,98.263,5,0.897,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
47360,4,7043,43761,0,0.815,0.685,18000,0.159,0.0,0.715,-16.492,0.939,96.634,5,0.233,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
47514,4,5136,94279,1,0.207,0.8420000000000001,91853,0.461,0.0,0.0978,-11.695,0.0435,130.097,5,0.954,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
47517,4,5136,63405,2,0.16,0.522,82493,0.556,0.0,0.13699999999999998,-7.4129999999999985,0.116,147.738,5,0.98,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
47528,4,9651,98406,0,0.994,0.249,204846,0.0783,0.0692,0.192,-24.268,0.0572,77.007,5,0.13699999999999998,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
47547,4,5915,86748,0,0.989,0.191,219160,0.17600000000000002,0.833,0.14300000000000002,-14.784,0.0391,87.005,5,0.156,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47552,4,6014,104131,1,0.517,0.302,102571,0.509,1.61e-06,0.382,-6.71,0.0302,151.175,5,0.605,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47562,4,6994,11991,0,0.987,0.231,74653,0.332,4.01e-06,0.362,-17.695999999999994,0.0367,106.26,5,0.218,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
47652,4,7380,84711,0,0.877,0.535,134928,0.289,2.39e-06,0.0677,-7.318,0.0263,75.156,5,0.252,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47666,4,7380,102514,0,0.7829999999999999,0.716,54683,0.335,0.0,0.126,-13.245,0.0671,82.47,5,0.954,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47717,4,10087,53358,0,0.7020000000000001,0.615,82588,0.5660000000000001,0.0,0.0624,-6.655,0.0358,119.834,5,0.889,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
47816,4,7207,52411,0,0.721,0.71,19187,0.279,0.0,0.55,-20.269,0.951,126.405,5,0.425,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
47857,4,10354,96260,0,0.911,0.466,114520,0.202,8.31e-06,0.113,-16.886,0.0568,200.285,5,0.772,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
47944,5,5002,100644,69,0.416,0.464,176804,0.378,0.0917,0.0966,-11.354,0.14300000000000002,164.486,5,0.037000000000000005,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
47977,5,1640,92907,76,0.000194,0.6559999999999999,192790,0.821,0.00232,0.101,-4.838,0.0325,117.948,5,0.7909999999999999,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
48112,5,4779,28215,63,0.879,0.484,227133,0.244,1.95e-06,0.104,-12.716,0.0543,126.098,5,0.349,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
48117,5,6938,74541,66,0.6920000000000001,0.586,184889,0.404,0.00372,0.0908,-10.402,0.21,90.563,5,0.34700000000000003,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
48256,5,3913,84700,61,0.725,0.324,172240,0.493,0.000111,0.116,-9.995,0.0723,86.126,5,0.212,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
48341,5,3432,32660,64,0.983,0.513,66786,0.131,0.00414,0.12,-12.787,0.467,105.808,5,0.8140000000000001,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
48346,5,9085,97869,18,0.922,0.422,16640,0.321,2.83e-06,0.179,-15.380999999999998,0.304,176.96099999999996,5,0.361,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
48447,5,3913,106007,60,0.865,0.535,205973,0.395,1.7800000000000002e-05,0.0996,-11.887,0.0614,102.206,5,0.147,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48614,5,4779,39613,63,0.373,0.48,178920,0.643,1.16e-05,0.179,-7.62,0.217,117.443,5,0.237,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48621,5,7459,56945,60,0.56,0.428,177172,0.511,0.0,0.22,-6.988,0.153,143.684,5,0.33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49107,5,7816,2159,59,0.129,0.362,231600,0.371,0.0441,0.121,-8.383,0.0324,148.376,5,0.107,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49125,5,298,22943,71,0.218,0.408,230000,0.5820000000000001,0.0,0.159,-8.305,0.0508,114.926,5,0.365,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49151,5,2891,88768,60,0.513,0.58,104427,0.722,0.0,0.405,-5.686,0.271,47.917,5,0.777,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
49254,5,10440,67355,54,0.8059999999999999,0.5539999999999999,60000,0.155,0.145,0.105,-18.272,0.469,151.29,5,0.325,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
49305,5,5285,75171,56,0.161,0.6579999999999999,204290,0.499,0.0,0.118,-8.906,0.116,109.893,5,0.633,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49349,16,3413,7171,12,0.992,0.416,214213,0.0421,4.35e-06,0.0692,-19.604,0.0495,128.986,5,0.154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49362,16,3726,57097,19,0.955,0.208,215520,0.146,0.0281,0.275,-21.622,0.0533,107.968,5,0.0643,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
49372,16,3686,60706,17,0.987,0.302,152693,0.21,0.00898,0.102,-15.072,0.0468,130.924,5,0.0745,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49384,16,7262,83036,9,0.909,0.218,95707,0.0517,0.0654,0.175,-24.639,0.0376,74.26,5,0.501,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49401,16,4663,6960,19,0.746,0.233,199853,0.312,0.000246,0.15,-12.935,0.0474,104.668,5,0.483,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49406,16,214,7218,13,0.773,0.171,127560,0.006999999999999999,0.92,0.118,-38.977,0.0472,116.231,5,0.0705,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
49411,16,3686,4178,12,0.97,0.413,149827,0.0956,0.0,0.419,-23.072,0.102,169.679,5,0.254,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
49427,16,3686,95328,23,0.764,0.171,177333,0.35200000000000004,0.0016300000000000002,0.98,-10.67,0.0365,91.901,5,0.199,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49440,16,3686,110074,18,0.992,0.377,216720,0.0787,0.0,0.0567,-21.13,0.0452,107.168,5,0.162,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49444,16,6174,21509,18,0.955,0.255,178000,0.253,0.00191,0.37,-14.537,0.0417,70.73899999999998,5,0.138,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49456,16,3721,13484,21,0.984,0.209,208144,0.241,0.32,0.235,-9.722,0.0314,79.141,5,0.117,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49482,16,8285,34947,15,0.983,0.281,214107,0.242,0.0116,0.154,-15.967,0.051,72.692,5,0.062,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49502,16,555,36175,20,0.987,0.295,201493,0.16699999999999998,0.0033200000000000005,0.0955,-19.56,0.0476,78.194,5,0.0646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49511,16,7857,109702,10,0.905,0.115,200333,0.16699999999999998,0.895,0.161,-14.856,0.0431,79.128,5,0.0348,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49545,16,3686,77755,11,0.978,0.252,156293,0.0616,0.000197,0.189,-28.028,0.0672,165.43400000000003,5,0.163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49548,16,3726,88470,17,0.98,0.442,51192,0.226,0.00019,0.423,-13.345,0.0605,50.85,5,0.226,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
49550,16,8285,47894,19,0.979,0.429,65347,0.281,0.00255,0.722,-15.975,0.129,114.477,5,0.28600000000000003,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49554,16,3726,77297,17,0.977,0.378,144900,0.14400000000000002,1.31e-06,0.11,-19.445,0.054000000000000006,108.605,5,0.328,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
49558,16,3726,88404,16,0.994,0.373,215760,0.197,3.5700000000000014e-05,0.415,-13.966,0.0422,127.117,5,0.213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
49567,16,1787,55434,12,0.99,0.285,141907,0.331,0.924,0.35100000000000003,-16.256,0.0873,84.02,5,0.112,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49590,16,3659,19480,16,0.974,0.173,88640,0.117,0.8420000000000001,0.0667,-25.018,0.0451,121.544,5,0.0361,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
49612,16,3686,28617,12,0.986,0.297,111867,0.0682,0.0219,0.391,-21.869,0.0528,122.921,5,0.196,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
49621,16,3726,4941,8,0.97,0.3,231827,0.0532,0.0,0.0959,-23.758000000000006,0.0628,169.283,5,0.0584,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49629,16,3659,74400,13,0.915,0.173,233667,0.0547,0.923,0.154,-28.326,0.0482,115.26,5,0.0366,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49677,16,5882,8849,8,0.943,0.267,144080,0.28600000000000003,0.00067,0.116,-12.064,0.0404,69.04,5,0.0586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49680,16,3568,73683,10,0.986,0.267,176000,0.26,0.108,0.104,-18.137,0.0796,66.384,5,0.189,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
49691,16,5026,35434,19,0.99,0.201,221760,0.281,0.21,0.124,-13.777,0.0463,171.96900000000005,5,0.042,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
49692,16,7903,49764,16,0.977,0.134,231267,0.26,0.475,0.16899999999999998,-15.364,0.0415,168.83700000000005,5,0.152,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49699,16,10782,54153,11,0.898,0.0816,239613,0.298,0.28,0.119,-10.965,0.0376,74.765,5,0.0398,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
49708,16,509,19619,23,0.99,0.119,174358,0.122,0.5479999999999999,0.121,-15.741,0.0405,87.79799999999999,5,0.0362,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
49740,16,7510,88807,16,0.975,0.354,191600,0.129,0.000161,0.168,-19.311,0.128,62.074,5,0.0873,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49748,16,3686,16989,10,0.955,0.365,205864,0.268,3.52e-06,0.266,-10.499,0.0412,82.787,5,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49769,16,3686,27099,18,0.953,0.269,121840,0.34,0.000797,0.604,-13.615,0.0432,77.567,5,0.386,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
49770,16,3686,31198,11,0.972,0.141,183293,0.221,0.0204,0.302,-16.590999999999998,0.0458,168.428,5,0.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49791,16,3088,75281,16,0.992,0.35100000000000003,199667,0.29,0.00039,0.693,-11.91,0.0561,104.616,5,0.0672,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49849,16,3686,60309,8,0.972,0.364,205267,0.14800000000000002,0.0131,0.243,-22.564,0.0476,118.886,5,0.289,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49853,16,3686,89037,13,0.99,0.198,147000,0.0384,0.861,0.0764,-22.652,0.0445,75.875,5,0.0601,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49871,16,3686,45859,8,0.966,0.494,196920,0.208,0.000107,0.153,-19.675,0.232,123.865,5,0.465,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49890,16,7857,68398,11,0.94,0.34,173467,0.35600000000000004,0.000962,0.261,-10.311,0.042,82.29299999999998,5,0.595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49895,16,6478,38251,19,0.993,0.184,178347,0.324,0.0106,0.453,-9.657,0.0384,80.623,5,0.129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49901,16,214,110089,12,0.759,0.319,119693,0.0388,0.00031800000000000003,0.174,-24.384,0.033,88.87,5,0.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49908,16,10782,32598,13,0.8959999999999999,0.189,198333,0.246,2.27e-06,0.112,-14.602,0.0393,77.855,5,0.155,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
49909,16,3414,95079,9,0.99,0.158,192107,0.093,0.0307,0.117,-15.169,0.0446,57.661,5,0.0654,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
49932,16,5882,49136,9,0.965,0.26,229333,0.224,0.11,0.0801,-15.939,0.0368,107.669,5,0.0923,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49938,16,11543,14207,7,0.993,0.382,194347,0.019,0.00034,0.0686,-26.995,0.0596,70.506,5,0.0349,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49949,16,10546,48117,13,0.944,0.12,117987,0.131,0.892,0.0489,-19.88,0.0411,74.54,5,0.0885,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50024,16,3659,80524,14,0.975,0.419,139960,0.235,2.63e-05,0.716,-14.925999999999998,0.141,89.344,5,0.267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
